date,home,away,over,under,player_name,batterid,team,pitcher,hr,pa,stand,p_throws,rating,pred_under,pred_over,under_diff,over_diff,new_rating,under_pick,over_pick,profit
2024-04-01,Mets,Tigers,0.16,0.882,Francisco Alvarez,682626,Mets,681857,0,4,R,R,5.17,0.878,0.122,-0.0040000000000000036,-0.038000000000000006,2.665,0,0,0.0
2024-04-01,Mets,Tigers,0.111,0.933,Brett Baty,683146,Mets,681857,0,4,L,R,5.06,0.882,0.118,-0.051000000000000045,0.006999999999999992,2.585,0,0,0.0
2024-04-01,Mets,Tigers,0.114,0.933,Mark Canha,592192,Tigers,640455,0,4,R,L,5.04,0.883,0.117,-0.050000000000000044,0.0030000000000000027,2.577,0,0,0.0
2024-04-01,Mets,Tigers,0.2,0.846,Francisco Lindor,596019,Mets,681857,0,5,L,R,5.73,0.86,0.14,0.014000000000000012,-0.06,2.965,0,0,0.0
2024-04-01,Mets,Tigers,0.108,0.933,Starling Marte,516782,Mets,681857,0,4,R,R,4.42,0.899,0.101,-0.03400000000000003,-0.006999999999999992,2.264,0,0,0.0
2024-04-01,Mets,Tigers,0.16,0.882,Brandon Nimmo,607043,Mets,681857,0,5,L,R,5.4,0.871,0.129,-0.01100000000000001,-0.031,2.78,0,0,0.0
2024-04-01,Mets,Tigers,0.1,0.941,Gio Urshela,570482,Tigers,640455,0,4,R,L,4.74,0.891,0.109,-0.04999999999999993,0.008999999999999994,2.42,0,0,0.0
2024-04-01,Mets,Tigers,0.108,0.933,Matt Vierling,663837,Tigers,640455,0,3,R,L,4.82,0.889,0.111,-0.04400000000000004,0.0030000000000000027,2.464,0,0,0.0
2024-04-01,Mets,Tigers,0.1,0.952,Harrison Bader,664056,Mets,681857,0,3,R,R,4.54,0.896,0.104,-0.05599999999999994,0.00399999999999999,2.32,0,0,0.0
2024-04-01,Mets,Tigers,0.129,0.917,Andy Ibanez,628451,Tigers,640455,0,3,R,L,5.96,0.855,0.145,-0.062000000000000055,0.015999999999999986,3.044,0,0,0.0
2024-04-01,Dodgers,Giants,0.087,0.962,Nick Ahmed,605113,Giants,572020,0,3,R,L,4.25,0.903,0.097,-0.05899999999999994,0.010000000000000009,2.168,0,0,0.0
2024-04-01,Dodgers,Giants,0.133,0.909,Will Smith,669257,Dodgers,676775,0,4,R,R,5.49,0.87,0.13,-0.039000000000000035,-0.0030000000000000027,2.812,0,0,0.0
2024-04-01,Dodgers,Giants,0.167,0.875,Mookie Betts,605141,Dodgers,676775,0,4,R,R,5.57,0.866,0.134,-0.009000000000000008,-0.033,2.868,0,0,0.0
2024-04-01,Dodgers,Giants,0.154,0.889,Freddie Freeman,518692,Dodgers,676775,0,4,L,R,6.17,0.847,0.153,-0.04200000000000004,-0.0010000000000000009,3.162,0,0,0.0
2024-04-01,Dodgers,Giants,0.263,0.778,Shohei Ohtani,660271,Dodgers,676775,0,4,L,R,8.51,0.746,0.254,-0.03200000000000003,-0.009000000000000008,4.386,0,0,0.0
2024-04-01,Dodgers,Giants,0.095,0.952,Gavin Lux,666158,Dodgers,676775,0,3,L,R,5.11,0.881,0.119,-0.07099999999999995,0.023999999999999994,2.602,0,0,0.0
2024-04-01,Dodgers,Giants,0.217,0.833,Max Muncy,571970,Dodgers,676775,0,4,L,R,6.89,0.819,0.181,-0.014000000000000012,-0.036000000000000004,3.553,0,0,0.0
2024-04-01,Dodgers,Giants,0.138,0.909,James Outman,681546,Dodgers,676775,0,4,L,R,6.1,0.85,0.15,-0.05900000000000005,0.011999999999999983,3.119,0,0,0.0
2024-04-01,Dodgers,Giants,0.231,0.818,Jorge Soler,624585,Giants,572020,0,5,R,L,8.17,0.764,0.236,-0.05399999999999994,0.004999999999999977,4.2,0,0,0.0
2024-04-01,Dodgers,Giants,0.118,0.923,Chris Taylor,621035,Dodgers,676775,0,4,R,R,5.94,0.856,0.144,-0.06700000000000006,0.025999999999999995,3.029,0,0,0.0
2024-04-01,Dodgers,Giants,0.095,0.952,Thairo Estrada,642731,Giants,572020,0,4,R,L,4.54,0.896,0.104,-0.05599999999999994,0.008999999999999994,2.318,0,0,0.0
2024-04-01,Dodgers,Giants,0.129,0.917,Wilmer Flores,527038,Giants,572020,0,4,R,L,5.85,0.859,0.141,-0.05800000000000005,0.011999999999999983,2.989,0,0,0.0
2024-04-01,Dodgers,Giants,0.148,0.9,Tom Murphy,608596,Giants,572020,0,4,R,L,5.68,0.863,0.137,-0.03700000000000003,-0.010999999999999982,2.914,0,0,0.0
2024-04-01,Dodgers,Giants,0.1,0.941,Austin Slater,596103,Giants,572020,0,3,R,L,5.77,0.862,0.138,-0.07899999999999996,0.038000000000000006,2.935,0,1,-100.0
2024-04-01,Dodgers,Giants,0.211,0.846,Matt Chapman,656305,Giants,572020,0,5,R,L,7.47,0.796,0.204,-0.04999999999999993,-0.007000000000000006,3.84,0,0,0.0
2024-04-01,Dodgers,Giants,0.167,0.875,Teoscar Hernandez,606192,Dodgers,676775,1,4,R,R,5.97,0.854,0.146,-0.02100000000000002,-0.02100000000000002,3.068,0,0,0.0
2024-04-01,Dodgers,Giants,0.105,0.941,Michael Conforto,624424,Giants,572020,1,4,L,L,4.4,0.899,0.101,-0.041999999999999926,-0.00399999999999999,2.253,0,0,0.0
2024-04-01,Rays,Rangers,0.087,0.962,Amed Rosario,642708,Rays,641540,0,4,R,R,3.69,0.915,0.085,-0.04699999999999993,-0.001999999999999988,1.888,0,0,0.0
2024-04-01,Rays,Rangers,0.143,0.9,Jose Siri,642350,Rays,641540,1,4,R,R,5.81,0.86,0.14,-0.040000000000000036,-0.002999999999999975,2.976,0,0,0.0
2024-04-01,Rays,Rangers,0.133,0.909,Jared Walsh,665120,Rangers,686752,0,5,L,R,5.3,0.875,0.125,-0.03400000000000003,-0.008000000000000007,2.716,0,0,0.0
2024-04-01,Rays,Rangers,0.061,0.98,Travis Jankowski,608671,Rangers,686752,0,4,L,R,4.0,0.909,0.091,-0.07099999999999995,0.03,2.03,0,0,0.0
2024-04-01,Rays,Rangers,0.154,0.889,Randy Arozarena,668227,Rays,641540,0,4,R,R,4.49,0.896,0.104,0.007000000000000006,-0.05,2.322,0,0,0.0
2024-04-01,Rays,Rangers,0.133,0.917,Yandy Diaz,650490,Rays,641540,0,5,R,R,4.05,0.907,0.093,-0.010000000000000009,-0.04000000000000001,2.092,0,0,0.0
2024-04-01,Rays,Rangers,0.174,0.867,Brandon Lowe,664040,Rays,641540,0,4,L,R,4.96,0.883,0.117,0.016000000000000014,-0.05699999999999998,2.567,0,0,0.0
2024-04-01,Rays,Rangers,0.095,0.952,Curtis Mead,678554,Rays,641540,0,4,R,R,4.26,0.903,0.097,-0.04899999999999993,0.0020000000000000018,2.177,0,0,0.0
2024-04-01,Rays,Rangers,0.114,0.933,Rene Pinto,650907,Rays,641540,0,4,R,R,5.17,0.879,0.121,-0.05400000000000005,0.006999999999999992,2.642,0,0,0.0
2024-04-01,Rays,Rangers,0.129,0.917,Evan Carter,694497,Rangers,686752,0,5,L,R,4.51,0.896,0.104,-0.02100000000000002,-0.02500000000000001,2.319,0,0,0.0
2024-04-01,Rays,Rangers,0.278,0.778,Adolis Garcia,666969,Rangers,686752,1,5,R,R,7.01,0.812,0.188,0.03400000000000003,-0.09000000000000002,3.644,0,0,0.0
2024-04-01,Rays,Rangers,0.16,0.882,Jonah Heim,641680,Rangers,686752,0,4,L,R,4.69,0.891,0.109,0.009000000000000008,-0.051000000000000004,2.425,0,0,0.0
2024-04-01,Rays,Rangers,0.256,0.778,Corey Seager,608369,Rangers,686752,0,5,L,R,6.29,0.84,0.16,0.061999999999999944,-0.096,3.273,0,0,0.0
2024-04-01,Rays,Rangers,0.174,0.875,Marcus Semien,543760,Rangers,686752,0,5,R,R,4.41,0.897,0.103,0.02200000000000002,-0.071,2.292,0,0,0.0
2024-04-01,Padres,Cardinals,0.095,0.952,Xander Bogaerts,593428,Padres,502043,0,4,R,R,4.01,0.908,0.092,-0.04399999999999993,-0.0030000000000000027,2.052,0,0,0.0
2024-04-01,Padres,Cardinals,0.154,0.889,Willson Contreras,575929,Cardinals,663362,1,5,R,R,5.33,0.874,0.126,-0.015000000000000013,-0.027999999999999997,2.742,0,0,0.0
2024-04-01,Padres,Cardinals,0.182,0.867,Matt Carpenter,572761,Cardinals,663362,0,5,L,R,6.14,0.847,0.153,-0.020000000000000018,-0.028999999999999998,3.161,0,0,0.0
2024-04-01,Padres,Cardinals,0.091,0.952,Luis Campusano,669134,Padres,502043,0,3,R,R,3.92,0.91,0.09,-0.041999999999999926,-0.0010000000000000009,2.006,0,0,0.0
2024-04-01,Padres,Cardinals,0.105,0.941,Jake Cronenworth,630105,Padres,502043,0,4,L,R,4.55,0.896,0.104,-0.04499999999999993,-0.0010000000000000009,2.328,0,0,0.0
2024-04-01,Padres,Cardinals,0.077,0.968,Ha-Seong Kim,673490,Padres,502043,0,4,R,R,3.47,0.92,0.08,-0.04799999999999993,0.0030000000000000027,1.774,0,0,0.0
2024-04-01,Padres,Cardinals,0.16,0.882,Manny Machado,592518,Padres,502043,0,4,R,R,4.96,0.884,0.116,0.0020000000000000018,-0.044,2.56,0,0,0.0
2024-04-01,Padres,Cardinals,0.095,0.952,Jurickson Profar,595777,Padres,502043,0,3,L,R,3.82,0.912,0.088,-0.039999999999999925,-0.007000000000000006,1.958,0,0,0.0
2024-04-01,Padres,Cardinals,0.182,0.867,Fernando Tatis,665487,Padres,502043,1,4,R,R,4.78,0.888,0.112,0.02100000000000002,-0.06999999999999999,2.481,0,0,0.0
2024-04-01,Padres,Cardinals,0.174,0.867,Nolan Arenado,571448,Cardinals,663362,0,5,R,R,4.72,0.89,0.11,0.02300000000000002,-0.06399999999999999,2.447,0,0,0.0
2024-04-01,Padres,Cardinals,0.129,0.917,Brendan Donovan,680977,Cardinals,663362,1,5,L,R,4.54,0.895,0.105,-0.02200000000000002,-0.024000000000000007,2.335,0,0,0.0
2024-04-01,Padres,Cardinals,0.16,0.882,Paul Goldschmidt,502671,Cardinals,663362,0,5,R,R,6.21,0.846,0.154,-0.03600000000000003,-0.006000000000000005,3.185,0,0,0.0
2024-04-01,Padres,Cardinals,0.244,0.8,Nolan Gorman,669357,Cardinals,663362,0,5,L,R,7.26,0.803,0.197,0.0030000000000000027,-0.046999999999999986,3.752,0,0,0.0
2024-04-01,Padres,Cardinals,0.125,0.917,Jordan Walker,691023,Cardinals,663362,0,5,R,R,4.78,0.889,0.111,-0.028000000000000025,-0.013999999999999999,2.452,0,0,0.0
2024-04-01,Padres,Cardinals,0.077,0.968,Masyn Winn,691026,Cardinals,663362,0,5,R,R,4.29,0.902,0.098,-0.06599999999999995,0.021000000000000005,2.184,0,0,0.0
2024-04-01,Nationals,Pirates,0.108,0.941,Eddie Rosario,592696,Nationals,594835,0,4,L,L,3.84,0.912,0.088,-0.028999999999999915,-0.020000000000000004,1.974,0,0,0.0
2024-04-01,Nationals,Pirates,0.118,0.923,Ildemaro Vargas,545121,Nationals,594835,0,4,R,L,2.61,0.934,0.066,0.01100000000000001,-0.05199999999999999,1.364,0,0,0.0
2024-04-01,Nationals,Pirates,0.138,0.909,Connor Joe,656582,Pirates,669022,0,5,R,L,5.33,0.874,0.126,-0.03500000000000003,-0.01200000000000001,2.734,0,0,0.0
2024-04-01,Nationals,Pirates,0.138,0.909,Edward Olivares,658668,Pirates,669022,0,4,R,L,5.88,0.857,0.143,-0.052000000000000046,0.004999999999999977,3.009,0,0,0.0
2024-04-01,Nationals,Pirates,0.167,0.875,Andrew McCutchen,457705,Pirates,669022,0,6,R,L,5.03,0.882,0.118,0.007000000000000006,-0.049000000000000016,2.598,0,0,0.0
2024-04-01,Nationals,Pirates,0.133,0.909,Oneil Cruz,665833,Pirates,669022,0,5,L,L,5.3,0.875,0.125,-0.03400000000000003,-0.008000000000000007,2.716,0,0,0.0
2024-04-01,Nationals,Pirates,0.148,0.889,Henry Davis,680779,Pirates,669022,0,5,R,L,5.22,0.877,0.123,-0.01200000000000001,-0.024999999999999994,2.684,0,0,0.0
2024-04-01,Nationals,Pirates,0.148,0.9,Ke'Bryan Hayes,663647,Pirates,669022,0,6,R,L,5.21,0.877,0.123,-0.02300000000000002,-0.024999999999999994,2.679,0,0,0.0
2024-04-01,Nationals,Pirates,0.16,0.882,Bryan Reynolds,668804,Pirates,669022,0,6,R,L,5.83,0.858,0.142,-0.02400000000000002,-0.018000000000000016,2.995,0,0,0.0
2024-04-01,Nationals,Pirates,0.087,0.962,Alika Williams,675961,Pirates,669022,0,5,R,L,5.11,0.882,0.118,-0.07999999999999996,0.031,2.598,0,0,0.0
2024-04-01,Nationals,Pirates,0.143,0.9,Riley Adams,656180,Nationals,594835,1,4,R,L,4.84,0.887,0.113,-0.013000000000000012,-0.029999999999999985,2.492,0,0,0.0
2024-04-01,Nationals,Pirates,0.174,0.867,Joey Meneses,608841,Nationals,594835,0,4,R,L,4.59,0.893,0.107,0.026000000000000023,-0.06699999999999999,2.382,0,0,0.0
2024-04-01,Nationals,Pirates,0.087,0.962,Victor Robles,645302,Nationals,594835,0,4,R,L,4.09,0.907,0.093,-0.05499999999999994,0.006000000000000005,2.088,0,0,0.0
2024-04-01,Nationals,Pirates,0.114,0.933,Keibert Ruiz,660688,Nationals,594835,0,4,R,L,3.61,0.916,0.084,-0.017000000000000015,-0.03,1.862,0,0,0.0
2024-04-01,Nationals,Pirates,0.174,0.867,Lane Thomas,657041,Nationals,594835,0,5,R,L,4.67,0.891,0.109,0.02400000000000002,-0.06499999999999999,2.422,0,0,0.0
2024-04-02,Orioles,Royals,0.087,0.962,Colton Cowser,681297,Orioles,679525,0,3,L,R,5.0,0.885,0.115,-0.07699999999999996,0.02800000000000001,2.544,0,0,0.0
2024-04-02,Orioles,Royals,0.154,0.889,Gunnar Henderson,683002,Orioles,679525,0,4,L,R,6.97,0.819,0.181,-0.07000000000000006,0.026999999999999996,3.562,0,0,0.0
2024-04-02,Orioles,Royals,0.114,0.933,Cedric Mullins,656775,Orioles,679525,0,3,L,R,5.24,0.877,0.123,-0.05600000000000005,0.008999999999999994,2.677,0,0,0.0
2024-04-02,Orioles,Royals,0.125,0.923,Adley Rutschman,668939,Orioles,679525,0,4,L,R,5.07,0.882,0.118,-0.041000000000000036,-0.007000000000000006,2.598,0,0,0.0
2024-04-02,Orioles,Royals,0.19,0.857,Anthony Santander,623993,Orioles,679525,0,4,L,R,6.82,0.823,0.177,-0.03400000000000003,-0.013000000000000012,3.505,0,0,0.0
2024-04-02,Orioles,Royals,0.138,0.909,Nelson Velazquez,676369,Royals,608344,0,4,R,L,7.12,0.813,0.187,-0.09600000000000009,0.04899999999999999,3.629,0,1,-100.0
2024-04-02,Orioles,Royals,0.059,0.99,Garrett Hampson,641658,Royals,608344,0,4,R,L,4.3,0.903,0.097,-0.08699999999999997,0.038000000000000006,2.18,0,0,0.0
2024-04-02,Orioles,Royals,0.083,0.962,Maikel Garcia,672580,Royals,608344,0,5,R,L,4.71,0.892,0.108,-0.06999999999999995,0.024999999999999994,2.396,0,0,0.0
2024-04-02,Orioles,Royals,0.087,0.962,Nick Loftin,679845,Royals,608344,0,3,R,L,5.13,0.881,0.119,-0.08099999999999996,0.032,2.608,0,0,0.0
2024-04-02,Orioles,Royals,0.111,0.933,Ryan O'Hearn,656811,Orioles,679525,0,3,L,R,5.63,0.866,0.134,-0.06700000000000006,0.023000000000000007,2.87,0,0,0.0
2024-04-02,Orioles,Royals,0.095,0.952,Vinnie Pasquantino,686469,Royals,608344,0,5,L,L,5.02,0.884,0.116,-0.06799999999999995,0.021000000000000005,2.557,0,0,0.0
2024-04-02,Orioles,Royals,0.154,0.889,Salvador Perez,521692,Royals,608344,0,4,R,L,5.6,0.866,0.134,-0.02300000000000002,-0.01999999999999999,2.877,0,0,0.0
2024-04-02,Orioles,Royals,0.121,0.923,Bobby Witt,677951,Royals,608344,0,5,R,L,6.12,0.85,0.15,-0.07300000000000006,0.028999999999999998,3.12,0,0,0.0
2024-04-02,Orioles,Royals,0.125,0.917,Hunter Renfroe,592669,Royals,608344,0,4,R,L,5.67,0.864,0.136,-0.05300000000000005,0.01100000000000001,2.898,0,0,0.0
2024-04-02,Orioles,Royals,0.054,0.99,Tony Kemp,643393,Orioles,679525,0,3,L,R,4.05,0.908,0.092,-0.08199999999999996,0.038,2.052,0,0,0.0
2024-04-02,White Sox,Braves,0.256,0.789,Ronald Acuna,660670,Braves,676979,0,4,R,L,4.64,0.89,0.11,0.10099999999999998,-0.14600000000000002,2.448,1,0,26.74
2024-04-02,White Sox,Braves,0.231,0.818,Ozzie Albies,645277,Braves,676979,0,4,L,L,3.66,0.913,0.087,0.09500000000000008,-0.14400000000000002,1.946,1,0,22.25
2024-04-02,White Sox,Braves,0.167,0.875,Orlando Arcia,606115,Braves,676979,0,4,R,L,3.45,0.918,0.082,0.04300000000000004,-0.085,1.808,0,0,0.0
2024-04-02,White Sox,Braves,0.278,0.778,Adam Duvall,594807,Braves,676979,0,4,R,L,4.75,0.886,0.114,0.10799999999999998,-0.16400000000000003,2.514,1,0,28.53
2024-04-02,White Sox,Braves,0.138,0.909,Dominic Fletcher,666150,White Sox,625643,0,2,L,R,3.28,0.922,0.078,0.013000000000000012,-0.06000000000000001,1.709,0,0,0.0
2024-04-02,White Sox,Braves,0.167,0.882,Michael Harris II,671739,Braves,676979,0,4,L,L,3.72,0.913,0.087,0.031000000000000028,-0.08000000000000002,1.944,0,0,0.0
2024-04-02,White Sox,Braves,0.263,0.778,Matt Olson,621566,Braves,676979,0,4,L,L,4.79,0.886,0.114,0.10799999999999998,-0.14900000000000002,2.526,1,0,28.53
2024-04-02,White Sox,Braves,0.278,0.778,Marcell Ozuna,542303,Braves,676979,1,4,R,L,4.95,0.881,0.119,0.10299999999999998,-0.15900000000000003,2.614,1,0,-100.0
2024-04-02,White Sox,Braves,0.278,0.778,Austin Riley,663586,Braves,676979,0,4,R,L,4.92,0.882,0.118,0.10399999999999998,-0.16000000000000003,2.599,1,0,28.53
2024-04-02,White Sox,Braves,0.167,0.875,Yoan Moncada,660162,White Sox,625643,0,4,L,R,3.69,0.914,0.086,0.039000000000000035,-0.08100000000000002,1.928,0,0,0.0
2024-04-02,White Sox,Braves,0.25,0.789,Luis Robert,673357,White Sox,625643,0,4,R,R,4.24,0.9,0.1,0.11099999999999999,-0.15,2.245,1,0,26.74
2024-04-02,White Sox,Braves,0.182,0.867,Gavin Sheets,657757,White Sox,625643,0,4,L,R,3.19,0.923,0.077,0.05600000000000005,-0.105,1.686,0,0,0.0
2024-04-02,White Sox,Braves,0.182,0.867,Andrew Vaughn,683734,White Sox,625643,0,4,R,R,3.05,0.926,0.074,0.05900000000000005,-0.108,1.616,0,0,0.0
2024-04-02,White Sox,Braves,0.057,0.99,Nicky Lopez,670032,White Sox,625643,0,3,L,R,2.06,0.943,0.057,-0.04700000000000004,0.0,1.058,0,0,0.0
2024-04-02,White Sox,Braves,0.121,0.923,Martin Maldonado,455117,White Sox,625643,0,3,R,R,3.34,0.921,0.079,-0.0020000000000000018,-0.041999999999999996,1.73,0,0,0.0
2024-04-02,White Sox,Braves,0.095,0.952,Andrew Benintendi,643217,White Sox,625643,0,4,L,R,2.61,0.934,0.066,-0.017999999999999905,-0.028999999999999998,1.352,0,0,0.0
2024-04-02,Astros,Blue Jays,0.133,0.917,Jose Abreu,547989,Astros,621244,0,4,R,R,4.33,0.9,0.1,-0.017000000000000015,-0.033,2.232,0,0,0.0
2024-04-02,Astros,Blue Jays,0.067,0.98,Ernie Clement,676391,Blue Jays,664285,0,3,R,L,3.9,0.911,0.089,-0.06899999999999995,0.021999999999999992,1.984,0,0,0.0
2024-04-02,Astros,Blue Jays,0.143,0.9,Jose Altuve,514888,Astros,621244,1,4,R,R,4.83,0.888,0.112,-0.01200000000000001,-0.030999999999999986,2.486,0,0,0.0
2024-04-02,Astros,Blue Jays,0.286,0.75,Yordan Alvarez,670541,Astros,621244,0,4,L,R,7.94,0.772,0.228,0.02200000000000002,-0.05799999999999997,4.113,0,0,0.0
2024-04-02,Astros,Blue Jays,0.133,0.909,Alex Bregman,608324,Astros,621244,0,4,R,R,4.43,0.898,0.102,-0.01100000000000001,-0.031000000000000014,2.282,0,0,0.0
2024-04-02,Astros,Blue Jays,0.174,0.875,Yainer Diaz,673237,Astros,621244,0,5,R,R,4.71,0.89,0.11,0.015000000000000013,-0.06399999999999999,2.442,0,0,0.0
2024-04-02,Astros,Blue Jays,0.125,0.917,Chas McCormick,676801,Astros,621244,0,5,R,R,4.78,0.889,0.111,-0.028000000000000025,-0.013999999999999999,2.452,0,0,0.0
2024-04-02,Astros,Blue Jays,0.095,0.952,Jeremy Pena,665161,Astros,621244,0,3,R,R,3.72,0.914,0.086,-0.03799999999999992,-0.009000000000000008,1.908,0,0,0.0
2024-04-02,Astros,Blue Jays,0.2,0.846,Kyle Tucker,663656,Astros,621244,0,4,L,R,5.56,0.865,0.135,0.019000000000000017,-0.065,2.88,0,0,0.0
2024-04-02,Astros,Blue Jays,0.16,0.882,Justin Turner,457759,Blue Jays,664285,0,4,R,L,5.28,0.875,0.125,-0.007000000000000006,-0.035,2.72,0,0,0.0
2024-04-02,Astros,Blue Jays,0.138,0.909,Victor Caratini,605170,Astros,621244,0,3,L,R,4.08,0.906,0.094,-0.0030000000000000027,-0.04400000000000001,2.109,0,0,0.0
2024-04-02,Astros,Blue Jays,0.069,0.98,Isiah Kiner-Falefa,643396,Blue Jays,664285,0,3,R,L,2.94,0.929,0.071,-0.050999999999999934,0.001999999999999988,1.504,0,0,0.0
2024-04-02,Astros,Blue Jays,0.074,0.968,Kevin Kiermaier,595281,Blue Jays,664285,0,3,L,L,2.72,0.933,0.067,-0.03499999999999992,-0.006999999999999992,1.397,0,0,0.0
2024-04-02,Astros,Blue Jays,0.118,0.923,Bo Bichette,666182,Blue Jays,664285,0,4,R,L,4.67,0.892,0.108,-0.031000000000000028,-0.009999999999999995,2.394,0,0,0.0
2024-04-02,Astros,Blue Jays,0.154,0.889,Vladimir Guerrero,665489,Blue Jays,664285,0,4,R,L,4.48,0.896,0.104,0.007000000000000006,-0.05,2.317,0,0,0.0
2024-04-02,Astros,Blue Jays,0.105,0.941,Alejandro Kirk,672386,Blue Jays,664285,0,4,R,L,4.04,0.907,0.093,-0.03399999999999992,-0.011999999999999997,2.073,0,0,0.0
2024-04-02,Astros,Blue Jays,0.138,0.909,Davis Schneider,676914,Blue Jays,664285,1,4,R,L,5.66,0.864,0.136,-0.04500000000000004,-0.0020000000000000018,2.899,0,0,0.0
2024-04-02,Astros,Blue Jays,0.133,0.917,George Springer,543807,Blue Jays,664285,0,4,R,L,4.42,0.898,0.102,-0.019000000000000017,-0.031000000000000014,2.276,0,0,0.0
2024-04-02,Cubs,Rockies,0.167,0.875,Dansby Swanson,621020,Cubs,607536,0,4,R,L,6.0,0.853,0.147,-0.02200000000000002,-0.020000000000000018,3.084,0,0,0.0
2024-04-02,Cubs,Rockies,0.121,0.923,Miguel Amaya,665804,Cubs,607536,0,5,R,L,5.17,0.879,0.121,-0.04400000000000004,0.0,2.646,0,0,0.0
2024-04-02,Cubs,Rockies,0.167,0.875,Ian Happ,664023,Cubs,607536,0,5,L,L,4.62,0.892,0.108,0.017000000000000015,-0.05900000000000001,2.394,0,0,0.0
2024-04-02,Cubs,Rockies,0.091,0.952,Nico Hoerner,663538,Cubs,607536,0,6,R,L,4.16,0.905,0.095,-0.04699999999999993,0.0040000000000000036,2.126,0,0,0.0
2024-04-02,Cubs,Rockies,0.056,0.99,Nick Madrigal,663611,Cubs,607536,0,5,R,L,3.4,0.921,0.079,-0.06899999999999995,0.023,1.728,0,0,0.0
2024-04-02,Cubs,Rockies,0.217,0.833,Christopher Morel,666624,Cubs,607536,1,5,R,L,7.28,0.804,0.196,-0.028999999999999915,-0.02099999999999999,3.748,0,0,0.0
2024-04-02,Cubs,Rockies,0.148,0.9,Seiya Suzuki,673548,Cubs,607536,1,5,R,L,5.38,0.872,0.128,-0.028000000000000025,-0.01999999999999999,2.764,0,0,0.0
2024-04-02,Cubs,Rockies,0.129,0.917,Charlie Blackmon,453568,Rockies,665871,0,4,L,R,4.22,0.903,0.097,-0.014000000000000012,-0.032,2.174,0,0,0.0
2024-04-02,Cubs,Rockies,0.143,0.9,Kris Bryant,592178,Rockies,665871,0,4,R,R,3.96,0.908,0.092,0.008000000000000007,-0.05099999999999999,2.052,0,0,0.0
2024-04-02,Cubs,Rockies,0.138,0.909,Elias Diaz,553869,Rockies,665871,0,4,R,R,3.6,0.916,0.084,0.007000000000000006,-0.054000000000000006,1.869,0,0,0.0
2024-04-02,Cubs,Rockies,0.111,0.933,Brenton Doyle,686668,Rockies,665871,0,4,R,R,4.4,0.899,0.101,-0.03400000000000003,-0.009999999999999995,2.256,0,0,0.0
2024-04-02,Cubs,Rockies,0.167,0.875,Nolan Jones,666134,Rockies,665871,0,4,L,R,5.46,0.869,0.131,-0.006000000000000005,-0.036000000000000004,2.814,0,0,0.0
2024-04-02,Cubs,Rockies,0.16,0.882,Ryan McMahon,641857,Rockies,665871,0,3,L,R,5.21,0.877,0.123,-0.0050000000000000044,-0.037000000000000005,2.685,0,0,0.0
2024-04-02,Cubs,Rockies,0.114,0.933,Brendan Rodgers,663898,Rockies,665871,0,4,R,R,3.76,0.913,0.087,-0.020000000000000018,-0.02700000000000001,1.937,0,0,0.0
2024-04-02,Cubs,Rockies,0.182,0.867,Michael Toglia,669911,Rockies,665871,1,4,L,R,3.71,0.913,0.087,0.04600000000000004,-0.095,1.946,0,0,0.0
2024-04-02,Cubs,Rockies,0.133,0.909,Ezequiel Tovar,678662,Rockies,665871,0,4,R,R,4.14,0.905,0.095,-0.0040000000000000036,-0.038000000000000006,2.136,0,0,0.0
2024-04-02,Cubs,Rockies,0.167,0.875,Cody Bellinger,641355,Cubs,607536,1,5,L,L,4.52,0.895,0.105,0.020000000000000018,-0.06200000000000001,2.343,0,0,0.0
2024-04-02,Cubs,Rockies,0.2,0.846,Garrett Cooper,643265,Cubs,607536,1,5,R,L,5.76,0.859,0.141,0.013000000000000012,-0.059000000000000025,2.98,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.19,0.857,Ketel Marte,606466,Diamondbacks,641482,0,5,L,L,3.68,0.913,0.087,0.05600000000000005,-0.10300000000000001,1.935,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.095,0.952,Jake McCarthy,664983,Diamondbacks,641482,0,4,L,L,2.44,0.937,0.063,-0.014999999999999902,-0.032,1.268,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.056,0.99,Geraldo Perdomo,672695,Diamondbacks,641482,0,5,L,L,2.68,0.934,0.066,-0.05599999999999994,0.010000000000000002,1.368,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.2,0.846,Christian Walker,572233,Diamondbacks,641482,1,4,R,L,5.71,0.861,0.139,0.015000000000000013,-0.061,2.955,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.114,0.933,Alex Verdugo,657077,Yankees,668678,0,3,L,R,3.85,0.911,0.089,-0.02200000000000002,-0.02500000000000001,1.982,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.095,0.952,Oswaldo Cabrera,665828,Yankees,668678,0,3,L,R,3.19,0.925,0.075,-0.026999999999999913,-0.020000000000000004,1.642,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.312,0.733,Aaron Judge,592450,Yankees,668678,0,4,R,R,7.67,0.783,0.217,0.050000000000000044,-0.095,3.991,0,0,0.0
2024-04-02,Diamondbacks,Yankees,0.154,0.889,Anthony Rizzo,519203,Yankees,668678,0,4,L,R,4.58,0.894,0.106,0.0050000000000000044,-0.048,2.367,0,0,0.0
