stat,pre_split,prior_year,two_years,league_average,correlation,pre_split_bbe,prior_bbe,two_years_bbe,data_points
weak,0.302,0.256,0.217,0.224,0.12,150,150,75,907
hr,0.269,0.239,0.166,0.326,0.43,150,150,75,907
swing%,0.42,0.313,0.139,0.128,0.05,150,150,75,907
chase%,0.352,0.283,0.208,0.157,0.1,150,150,75,907
xwobacon,0.288,0.293,0.14,0.279,0.1,200,150,75,759
la,0.411,0.35,0.096,0.143,0.21,200,150,75,759
ev,0.35,0.304,0.204,0.142,0.02,200,150,75,759
max_ev,0.571,0.283,0.088,0.059,0.01,200,150,75,759
gb/fb,0.359,0.255,0.09,0.297,0.28,200,150,75,759
whiff,0.525,0.274,0.117,0.083,0.12,200,150,75,759
hh,0.416,0.236,0.163,0.185,0.11,200,150,75,759
ld,0.097,0.077,0.042,0.784,0.14,200,150,75,759
barrel,0.35,0.262,0.145,0.243,0.34,200,150,75,759
weak,0.343,0.289,0.149,0.219,0.12,200,150,75,759
hr,0.332,0.281,0.128,0.259,0.43,200,150,75,759
swing%,0.512,0.248,0.135,0.105,0.05,200,150,75,759
chase%,0.434,0.258,0.16,0.148,0.1,200,150,75,759
xwobacon,0.0,0.364,0.26,0.376,0.12,0,200,75,1074
la,0.0,0.527,0.24,0.233,0.29,0,200,75,1074
ev,0.0,0.573,0.205,0.222,0.02,0,200,75,1074
max_ev,0.0,0.677,0.304,0.019,0.02,0,200,75,1074
gb/fb,0.0,0.359,0.234,0.407,0.38,0,200,75,1074
whiff,0.0,0.566,0.222,0.213,0.17,0,200,75,1074
hh,0.0,0.422,0.311,0.267,0.16,0,200,75,1074
ld,0.0,0.046,0.075,0.879,0.17,0,200,75,1074
barrel,0.0,0.393,0.257,0.35,0.43,0,200,75,1074
weak,0.0,0.417,0.254,0.329,0.16,0,200,75,1074
hr,0.0,0.379,0.196,0.425,0.53,0,200,75,1074
swing%,0.0,0.54,0.276,0.183,0.07,0,200,75,1074
chase%,0.0,0.458,0.325,0.217,0.12,0,200,75,1074
xwobacon,0.038,0.44,0.181,0.341,0.09,10,200,75,964
la,0.045,0.546,0.213,0.197,0.22,10,200,75,964
ev,0.041,0.511,0.238,0.21,0.02,10,200,75,964
max_ev,0.142,0.502,0.216,0.139,0.02,10,200,75,964
gb/fb,0.04,0.445,0.16,0.356,0.26,10,200,75,964
whiff,0.058,0.626,0.174,0.143,0.13,10,200,75,964
hh,0.053,0.474,0.234,0.239,0.12,10,200,75,964
ld,0.0,0.119,0.063,0.818,0.12,10,200,75,964
barrel,0.039,0.47,0.202,0.289,0.33,10,200,75,964
weak,0.03,0.486,0.183,0.301,0.12,10,200,75,964
hr,0.039,0.373,0.202,0.386,0.4,10,200,75,964
swing%,0.081,0.583,0.147,0.188,0.06,10,200,75,964
chase%,0.032,0.537,0.192,0.24,0.1,10,200,75,964
xwobacon,0.085,0.341,0.218,0.356,0.1,25,200,75,1034
la,0.081,0.491,0.208,0.22,0.22,25,200,75,1034
ev,0.098,0.513,0.187,0.202,0.02,25,200,75,1034
max_ev,0.246,0.417,0.201,0.136,0.02,25,200,75,1034
gb/fb,0.037,0.349,0.179,0.436,0.28,25,200,75,1034
whiff,0.108,0.535,0.186,0.17,0.14,25,200,75,1034
hh,0.113,0.413,0.222,0.252,0.13,25,200,75,1034
ld,0.013,0.113,0.065,0.809,0.12,25,200,75,1034
barrel,0.086,0.373,0.234,0.307,0.35,25,200,75,1034
weak,0.073,0.372,0.257,0.298,0.12,25,200,75,1034
hr,0.082,0.332,0.157,0.429,0.43,25,200,75,1034
swing%,0.161,0.439,0.218,0.182,0.05,25,200,75,1034
chase%,0.078,0.434,0.246,0.242,0.1,25,200,75,1034
xwobacon,0.115,0.331,0.223,0.331,0.09,50,200,75,1010
la,0.141,0.486,0.172,0.202,0.22,50,200,75,1010
ev,0.162,0.456,0.186,0.196,0.02,50,200,75,1010
max_ev,0.359,0.386,0.138,0.118,0.02,50,200,75,1010
gb/fb,0.071,0.311,0.201,0.417,0.29,50,200,75,1010
whiff,0.194,0.476,0.199,0.131,0.13,50,200,75,1010
hh,0.198,0.325,0.249,0.229,0.12,50,200,75,1010
ld,0.018,0.115,0.076,0.791,0.12,50,200,75,1010
barrel,0.129,0.364,0.223,0.284,0.33,50,200,75,1010
weak,0.131,0.344,0.242,0.284,0.12,50,200,75,1010
hr,0.113,0.303,0.185,0.4,0.41,50,200,75,1010
swing%,0.22,0.435,0.176,0.17,0.05,50,200,75,1010
chase%,0.151,0.403,0.232,0.214,0.1,50,200,75,1010
xwobacon,0.158,0.308,0.225,0.308,0.09,75,200,75,976
la,0.177,0.437,0.221,0.165,0.22,75,200,75,976
ev,0.191,0.322,0.287,0.201,0.01,75,200,75,976
max_ev,0.442,0.317,0.135,0.105,0.02,75,200,75,976
gb/fb,0.13,0.336,0.18,0.354,0.27,75,200,75,976
whiff,0.301,0.421,0.143,0.135,0.13,75,200,75,976
hh,0.245,0.307,0.225,0.223,0.12,75,200,75,976
ld,0.025,0.108,0.067,0.799,0.13,75,200,75,976
barrel,0.158,0.342,0.235,0.265,0.33,75,200,75,976
weak,0.171,0.35,0.235,0.244,0.12,75,200,75,976
hr,0.164,0.257,0.237,0.343,0.4,75,200,75,976
swing%,0.286,0.413,0.137,0.164,0.05,75,200,75,976
chase%,0.238,0.333,0.236,0.194,0.1,75,200,75,976
xwobacon,0.196,0.327,0.199,0.277,0.09,100,200,75,976
la,0.243,0.444,0.147,0.166,0.22,100,200,75,976
ev,0.244,0.382,0.219,0.155,0.01,100,200,75,976
max_ev,0.478,0.28,0.155,0.087,0.01,100,200,75,976
gb/fb,0.214,0.349,0.124,0.313,0.28,100,200,75,976
whiff,0.361,0.391,0.14,0.108,0.12,100,200,75,976
hh,0.28,0.298,0.244,0.178,0.11,100,200,75,976
ld,0.036,0.133,0.072,0.759,0.13,100,200,75,976
barrel,0.22,0.311,0.223,0.246,0.33,100,200,75,976
weak,0.221,0.34,0.204,0.235,0.12,100,200,75,976
hr,0.194,0.267,0.216,0.324,0.41,100,200,75,976
swing%,0.358,0.401,0.106,0.136,0.05,100,200,75,976
chase%,0.294,0.322,0.218,0.166,0.1,100,200,75,976
xwobacon,0.24,0.339,0.162,0.259,0.09,150,200,75,845
la,0.372,0.371,0.111,0.146,0.21,150,200,75,845
ev,0.303,0.365,0.171,0.16,0.01,150,200,75,845
max_ev,0.5,0.319,0.119,0.062,0.01,150,200,75,845
gb/fb,0.284,0.283,0.116,0.317,0.27,150,200,75,845
whiff,0.444,0.38,0.082,0.094,0.12,150,200,75,845
hh,0.353,0.285,0.179,0.183,0.11,150,200,75,845
ld,0.064,0.121,0.051,0.763,0.13,150,200,75,845
barrel,0.269,0.318,0.186,0.227,0.33,150,200,75,845
weak,0.304,0.291,0.164,0.241,0.12,150,200,75,845
hr,0.25,0.319,0.137,0.294,0.42,150,200,75,845
swing%,0.414,0.329,0.135,0.122,0.05,150,200,75,845
chase%,0.353,0.349,0.169,0.13,0.1,150,200,75,845
xwobacon,0.274,0.319,0.144,0.263,0.1,200,200,75,703
la,0.403,0.364,0.087,0.146,0.22,200,200,75,703
ev,0.344,0.286,0.207,0.163,0.02,200,200,75,703
max_ev,0.503,0.317,0.125,0.056,0.01,200,200,75,703
gb/fb,0.341,0.257,0.089,0.313,0.28,200,200,75,703
whiff,0.514,0.285,0.112,0.089,0.13,200,200,75,703
hh,0.405,0.283,0.13,0.183,0.11,200,200,75,703
ld,0.097,0.125,0.041,0.737,0.14,200,200,75,703
barrel,0.318,0.279,0.177,0.226,0.34,200,200,75,703
weak,0.342,0.295,0.133,0.23,0.12,200,200,75,703
hr,0.339,0.208,0.168,0.284,0.44,200,200,75,703
swing%,0.49,0.314,0.121,0.075,0.05,200,200,75,703
chase%,0.432,0.274,0.17,0.124,0.1,200,200,75,703
xwobacon,0.0,0.114,0.188,0.698,0.13,0,10,100,1075
la,0.0,0.161,0.472,0.367,0.3,0,10,100,1075
ev,0.0,0.19,0.467,0.343,0.02,0,10,100,1075
max_ev,0.0,0.366,0.445,0.189,0.02,0,10,100,1075
gb/fb,0.0,0.122,0.183,0.695,0.4,0,10,100,1075
whiff,0.0,0.232,0.291,0.477,0.21,0,10,100,1075
hh,0.0,0.165,0.244,0.59,0.18,0,10,100,1075
ld,0.0,0.024,0.015,0.961,0.16,0,10,100,1075
barrel,0.0,0.129,0.227,0.643,0.47,0,10,100,1075
weak,0.0,0.127,0.205,0.669,0.17,0,10,100,1075
hr,0.0,0.087,0.152,0.761,0.57,0,10,100,1075
swing%,0.0,0.217,0.292,0.491,0.08,0,10,100,1075
chase%,0.0,0.149,0.224,0.627,0.15,0,10,100,1075
xwobacon,0.074,0.078,0.224,0.624,0.12,10,10,100,1011
la,0.064,0.156,0.411,0.369,0.25,10,10,100,1011
ev,0.07,0.134,0.474,0.322,0.02,10,10,100,1011
max_ev,0.228,0.215,0.278,0.279,0.02,10,10,100,1011
gb/fb,0.076,0.079,0.195,0.65,0.31,10,10,100,1011
whiff,0.124,0.154,0.345,0.377,0.18,10,10,100,1011
hh,0.101,0.112,0.277,0.51,0.15,10,10,100,1011
ld,0.0,0.011,0.037,0.952,0.12,10,10,100,1011
barrel,0.064,0.111,0.229,0.596,0.43,10,10,100,1011
weak,0.056,0.103,0.224,0.618,0.15,10,10,100,1011
hr,0.05,0.064,0.156,0.73,0.47,10,10,100,1011
swing%,0.138,0.167,0.308,0.387,0.07,10,10,100,1011
chase%,0.052,0.121,0.286,0.54,0.13,10,10,100,1011
xwobacon,0.131,0.11,0.157,0.603,0.11,25,10,100,1164
la,0.119,0.142,0.37,0.369,0.26,25,10,100,1164
ev,0.127,0.137,0.446,0.29,0.02,25,10,100,1164
max_ev,0.338,0.183,0.24,0.239,0.02,25,10,100,1164
gb/fb,0.059,0.085,0.157,0.7,0.31,25,10,100,1164
whiff,0.234,0.151,0.259,0.355,0.18,25,10,100,1164
hh,0.177,0.144,0.208,0.472,0.15,25,10,100,1164
ld,0.018,0.007,0.021,0.954,0.13,25,10,100,1164
barrel,0.134,0.134,0.186,0.546,0.42,25,10,100,1164
weak,0.119,0.125,0.162,0.594,0.15,25,10,100,1164
hr,0.1,0.09,0.122,0.688,0.48,25,10,100,1164
swing%,0.266,0.14,0.234,0.36,0.06,25,10,100,1164
chase%,0.137,0.142,0.199,0.523,0.13,25,10,100,1164
xwobacon,0.203,0.072,0.168,0.558,0.11,50,10,100,1187
la,0.209,0.142,0.366,0.283,0.25,50,10,100,1187
ev,0.215,0.086,0.405,0.293,0.02,50,10,100,1187
max_ev,0.458,0.14,0.203,0.199,0.02,50,10,100,1187
gb/fb,0.092,0.057,0.184,0.667,0.32,50,10,100,1187
whiff,0.4,0.127,0.201,0.273,0.16,50,10,100,1187
hh,0.296,0.093,0.186,0.425,0.14,50,10,100,1187
ld,0.035,0.012,0.028,0.924,0.13,50,10,100,1187
barrel,0.197,0.088,0.198,0.517,0.4,50,10,100,1187
weak,0.217,0.083,0.173,0.527,0.15,50,10,100,1187
hr,0.154,0.057,0.146,0.643,0.47,50,10,100,1187
swing%,0.376,0.115,0.202,0.307,0.06,50,10,100,1187
chase%,0.266,0.108,0.191,0.436,0.13,50,10,100,1187
xwobacon,0.264,0.082,0.138,0.516,0.11,75,10,100,1174
la,0.254,0.109,0.363,0.273,0.25,75,10,100,1174
ev,0.282,0.107,0.351,0.26,0.02,75,10,100,1174
max_ev,0.539,0.131,0.164,0.167,0.02,75,10,100,1174
gb/fb,0.188,0.07,0.143,0.599,0.3,75,10,100,1174
whiff,0.493,0.097,0.177,0.233,0.15,75,10,100,1174
hh,0.38,0.081,0.17,0.369,0.14,75,10,100,1174
ld,0.044,0.02,0.037,0.898,0.13,75,10,100,1174
barrel,0.274,0.098,0.186,0.442,0.39,75,10,100,1174
weak,0.275,0.083,0.167,0.474,0.14,75,10,100,1174
hr,0.238,0.07,0.124,0.569,0.46,75,10,100,1174
swing%,0.436,0.096,0.198,0.269,0.06,75,10,100,1174
chase%,0.347,0.082,0.2,0.371,0.12,75,10,100,1174
xwobacon,0.333,0.064,0.146,0.457,0.11,100,10,100,1132
la,0.367,0.087,0.31,0.236,0.25,100,10,100,1132
ev,0.336,0.089,0.334,0.241,0.02,100,10,100,1132
max_ev,0.583,0.123,0.149,0.145,0.02,100,10,100,1132
gb/fb,0.302,0.035,0.155,0.508,0.3,100,10,100,1132
whiff,0.529,0.099,0.167,0.204,0.14,100,10,100,1132
hh,0.439,0.068,0.182,0.311,0.13,100,10,100,1132
ld,0.057,0.026,0.027,0.89,0.13,100,10,100,1132
barrel,0.344,0.081,0.176,0.399,0.37,100,10,100,1132
weak,0.361,0.07,0.15,0.419,0.14,100,10,100,1132
hr,0.268,0.056,0.146,0.53,0.45,100,10,100,1132
swing%,0.497,0.081,0.186,0.236,0.06,100,10,100,1132
chase%,0.417,0.081,0.173,0.329,0.11,100,10,100,1132
xwobacon,0.408,0.066,0.135,0.391,0.11,150,10,100,957
la,0.447,0.073,0.278,0.201,0.23,150,10,100,957
ev,0.41,0.083,0.294,0.213,0.02,150,10,100,957
max_ev,0.653,0.106,0.126,0.114,0.02,150,10,100,957
gb/fb,0.348,0.03,0.14,0.482,0.3,150,10,100,957
whiff,0.614,0.089,0.137,0.16,0.13,150,10,100,957
hh,0.54,0.053,0.121,0.286,0.13,150,10,100,957
ld,0.098,0.011,0.029,0.862,0.14,150,10,100,957
barrel,0.426,0.065,0.159,0.35,0.37,150,10,100,957
weak,0.43,0.051,0.154,0.365,0.13,150,10,100,957
hr,0.361,0.047,0.131,0.46,0.47,150,10,100,957
swing%,0.588,0.081,0.147,0.184,0.06,150,10,100,957
chase%,0.53,0.04,0.16,0.271,0.12,150,10,100,957
xwobacon,0.456,0.045,0.163,0.336,0.1,200,10,100,928
la,0.513,0.098,0.221,0.168,0.23,200,10,100,928
ev,0.471,0.072,0.261,0.196,0.02,200,10,100,928
max_ev,0.676,0.071,0.172,0.081,0.01,200,10,100,928
gb/fb,0.464,0.03,0.169,0.337,0.3,200,10,100,928
whiff,0.678,0.045,0.156,0.12,0.14,200,10,100,928
hh,0.554,0.052,0.176,0.218,0.12,200,10,100,928
ld,0.122,0.014,0.044,0.82,0.14,200,10,100,928
barrel,0.494,0.051,0.165,0.291,0.36,200,10,100,928
weak,0.486,0.058,0.162,0.294,0.13,200,10,100,928
hr,0.46,0.02,0.137,0.384,0.47,200,10,100,928
swing%,0.67,0.04,0.162,0.129,0.06,200,10,100,928
chase%,0.557,0.047,0.201,0.195,0.11,200,10,100,928
xwobacon,0.0,0.188,0.231,0.581,0.13,0,25,100,1175
la,0.0,0.295,0.365,0.34,0.31,0,25,100,1175
ev,0.0,0.33,0.33,0.34,0.02,0,25,100,1175
max_ev,0.0,0.459,0.438,0.103,0.02,0,25,100,1175
gb/fb,0.0,0.141,0.172,0.687,0.41,0,25,100,1175
whiff,0.0,0.298,0.366,0.336,0.2,0,25,100,1175
hh,0.0,0.23,0.33,0.44,0.17,0,25,100,1175
ld,0.0,0.044,0.024,0.932,0.17,0,25,100,1175
barrel,0.0,0.191,0.281,0.528,0.47,0,25,100,1175
weak,0.0,0.244,0.223,0.533,0.17,0,25,100,1175
hr,0.0,0.141,0.195,0.664,0.57,0,25,100,1175
swing%,0.0,0.296,0.353,0.351,0.08,0,25,100,1175
chase%,0.0,0.243,0.335,0.422,0.14,0,25,100,1175
xwobacon,0.06,0.144,0.268,0.528,0.11,10,25,100,1009
la,0.057,0.25,0.365,0.327,0.24,10,25,100,1009
ev,0.057,0.259,0.359,0.325,0.02,10,25,100,1009
max_ev,0.184,0.313,0.281,0.222,0.02,10,25,100,1009
gb/fb,0.074,0.048,0.21,0.667,0.31,10,25,100,1009
whiff,0.096,0.241,0.373,0.291,0.16,10,25,100,1009
hh,0.082,0.19,0.331,0.398,0.14,10,25,100,1009
ld,0.0,0.027,0.083,0.89,0.12,10,25,100,1009
barrel,0.039,0.194,0.309,0.458,0.4,10,25,100,1009
weak,0.04,0.183,0.313,0.464,0.14,10,25,100,1009
hr,0.036,0.139,0.212,0.614,0.45,10,25,100,1009
swing%,0.108,0.255,0.339,0.298,0.06,10,25,100,1009
chase%,0.04,0.195,0.362,0.403,0.12,10,25,100,1009
xwobacon,0.106,0.183,0.234,0.476,0.11,25,25,100,1162
la,0.11,0.245,0.335,0.311,0.25,25,25,100,1162
ev,0.128,0.216,0.372,0.284,0.02,25,25,100,1162
max_ev,0.318,0.242,0.24,0.2,0.02,25,25,100,1162
gb/fb,0.051,0.099,0.155,0.695,0.32,25,25,100,1162
whiff,0.199,0.219,0.307,0.275,0.16,25,25,100,1162
hh,0.149,0.207,0.281,0.363,0.14,25,25,100,1162
ld,0.019,0.044,0.051,0.886,0.12,25,25,100,1162
barrel,0.105,0.204,0.266,0.425,0.39,25,25,100,1162
weak,0.106,0.192,0.223,0.479,0.14,25,25,100,1162
hr,0.087,0.139,0.21,0.564,0.45,25,25,100,1162
swing%,0.212,0.238,0.264,0.287,0.06,25,25,100,1162
chase%,0.099,0.189,0.301,0.41,0.12,25,25,100,1162
xwobacon,0.17,0.158,0.214,0.458,0.11,50,25,100,1185
la,0.181,0.254,0.312,0.253,0.24,50,25,100,1185
ev,0.193,0.198,0.336,0.273,0.02,50,25,100,1185
max_ev,0.4,0.24,0.191,0.169,0.02,50,25,100,1185
gb/fb,0.103,0.087,0.15,0.66,0.33,50,25,100,1185
whiff,0.326,0.211,0.254,0.209,0.15,50,25,100,1185
hh,0.246,0.17,0.264,0.32,0.13,50,25,100,1185
ld,0.034,0.036,0.071,0.859,0.13,50,25,100,1185
barrel,0.161,0.17,0.25,0.419,0.38,50,25,100,1185
weak,0.188,0.179,0.242,0.391,0.14,50,25,100,1185
hr,0.138,0.133,0.181,0.548,0.46,50,25,100,1185
swing%,0.304,0.198,0.251,0.246,0.06,50,25,100,1185
chase%,0.203,0.162,0.302,0.332,0.11,50,25,100,1185
xwobacon,0.215,0.137,0.233,0.416,0.1,75,25,100,1172
la,0.236,0.199,0.307,0.258,0.24,75,25,100,1172
ev,0.253,0.171,0.321,0.255,0.02,75,25,100,1172
max_ev,0.486,0.207,0.162,0.145,0.02,75,25,100,1172
gb/fb,0.194,0.071,0.136,0.599,0.3,75,25,100,1172
whiff,0.431,0.133,0.255,0.181,0.14,75,25,100,1172
hh,0.306,0.131,0.264,0.298,0.13,75,25,100,1172
ld,0.044,0.043,0.063,0.85,0.13,75,25,100,1172
barrel,0.216,0.174,0.261,0.35,0.36,75,25,100,1172
weak,0.237,0.139,0.226,0.399,0.14,75,25,100,1172
hr,0.193,0.126,0.203,0.477,0.44,75,25,100,1172
swing%,0.381,0.176,0.229,0.214,0.06,75,25,100,1172
chase%,0.281,0.144,0.259,0.317,0.11,75,25,100,1172
xwobacon,0.285,0.122,0.204,0.389,0.1,100,25,100,1131
la,0.323,0.19,0.285,0.202,0.23,100,25,100,1131
ev,0.326,0.134,0.285,0.255,0.02,100,25,100,1131
max_ev,0.535,0.186,0.153,0.126,0.02,100,25,100,1131
gb/fb,0.301,0.057,0.141,0.501,0.3,100,25,100,1131
whiff,0.476,0.154,0.202,0.168,0.14,100,25,100,1131
hh,0.383,0.139,0.217,0.261,0.13,100,25,100,1131
ld,0.054,0.047,0.05,0.849,0.13,100,25,100,1131
barrel,0.305,0.123,0.213,0.359,0.36,100,25,100,1131
weak,0.322,0.127,0.237,0.314,0.13,100,25,100,1131
hr,0.25,0.12,0.15,0.48,0.45,100,25,100,1131
swing%,0.433,0.128,0.238,0.202,0.06,100,25,100,1131
chase%,0.363,0.156,0.225,0.256,0.11,100,25,100,1131
xwobacon,0.35,0.125,0.205,0.319,0.1,150,25,100,956
la,0.44,0.16,0.218,0.183,0.23,150,25,100,956
ev,0.394,0.128,0.255,0.222,0.02,150,25,100,956
max_ev,0.604,0.152,0.15,0.095,0.02,150,25,100,956
gb/fb,0.359,0.056,0.098,0.488,0.3,150,25,100,956
whiff,0.58,0.114,0.162,0.144,0.13,150,25,100,956
hh,0.462,0.108,0.196,0.233,0.12,150,25,100,956
ld,0.096,0.033,0.046,0.824,0.14,150,25,100,956
barrel,0.372,0.126,0.204,0.298,0.36,150,25,100,956
weak,0.394,0.142,0.158,0.306,0.13,150,25,100,956
hr,0.313,0.119,0.172,0.396,0.45,150,25,100,956
swing%,0.522,0.132,0.2,0.145,0.06,150,25,100,956
chase%,0.441,0.105,0.235,0.22,0.11,150,25,100,956
xwobacon,0.419,0.103,0.172,0.306,0.1,200,25,100,926
la,0.481,0.156,0.212,0.15,0.22,200,25,100,926
ev,0.423,0.134,0.245,0.198,0.02,200,25,100,926
max_ev,0.622,0.14,0.164,0.073,0.01,200,25,100,926
gb/fb,0.438,0.047,0.184,0.332,0.3,200,25,100,926
whiff,0.609,0.111,0.183,0.096,0.13,200,25,100,926
hh,0.505,0.11,0.183,0.202,0.12,200,25,100,926
ld,0.118,0.018,0.061,0.802,0.14,200,25,100,926
barrel,0.453,0.089,0.194,0.263,0.36,200,25,100,926
weak,0.444,0.097,0.203,0.256,0.13,200,25,100,926
hr,0.407,0.083,0.201,0.309,0.45,200,25,100,926
swing%,0.601,0.082,0.204,0.113,0.05,200,25,100,926
chase%,0.511,0.086,0.241,0.162,0.11,200,25,100,926
xwobacon,0.0,0.274,0.268,0.458,0.13,0,50,100,1201
la,0.0,0.348,0.35,0.302,0.3,0,50,100,1201
ev,0.0,0.361,0.347,0.292,0.02,0,50,100,1201
max_ev,0.0,0.586,0.352,0.062,0.02,0,50,100,1201
gb/fb,0.0,0.194,0.282,0.524,0.39,0,50,100,1201
whiff,0.0,0.37,0.336,0.294,0.19,0,50,100,1201
hh,0.0,0.327,0.316,0.357,0.17,0,50,100,1201
ld,0.0,0.053,0.08,0.867,0.17,0,50,100,1201
barrel,0.0,0.274,0.288,0.438,0.45,0,50,100,1201
weak,0.0,0.294,0.305,0.401,0.16,0,50,100,1201
hr,0.0,0.2,0.258,0.543,0.55,0,50,100,1201
swing%,0.0,0.375,0.342,0.284,0.07,0,50,100,1201
chase%,0.0,0.296,0.373,0.331,0.13,0,50,100,1201
xwobacon,0.048,0.264,0.28,0.408,0.1,10,50,100,1004
la,0.051,0.326,0.325,0.298,0.24,10,50,100,1004
ev,0.059,0.319,0.357,0.265,0.02,10,50,100,1004
max_ev,0.179,0.331,0.295,0.195,0.02,10,50,100,1004
gb/fb,0.056,0.246,0.191,0.507,0.28,10,50,100,1004
whiff,0.08,0.34,0.332,0.248,0.15,10,50,100,1004
hh,0.069,0.282,0.325,0.324,0.13,10,50,100,1004
ld,0.0,0.056,0.066,0.879,0.12,10,50,100,1004
barrel,0.04,0.272,0.329,0.359,0.37,10,50,100,1004
weak,0.036,0.22,0.316,0.427,0.13,10,50,100,1004
hr,0.041,0.185,0.276,0.498,0.43,10,50,100,1004
swing%,0.1,0.316,0.334,0.251,0.06,10,50,100,1004
chase%,0.036,0.293,0.339,0.332,0.11,10,50,100,1004
xwobacon,0.085,0.263,0.256,0.396,0.1,25,50,100,1156
la,0.102,0.338,0.26,0.3,0.24,25,50,100,1156
ev,0.118,0.306,0.319,0.257,0.02,25,50,100,1156
max_ev,0.305,0.306,0.216,0.173,0.02,25,50,100,1156
gb/fb,0.043,0.213,0.187,0.557,0.3,25,50,100,1156
whiff,0.171,0.291,0.312,0.226,0.15,25,50,100,1156
hh,0.133,0.298,0.258,0.311,0.14,25,50,100,1156
ld,0.018,0.068,0.064,0.85,0.12,25,50,100,1156
barrel,0.085,0.27,0.291,0.354,0.37,25,50,100,1156
weak,0.081,0.269,0.245,0.406,0.13,25,50,100,1156
hr,0.078,0.181,0.243,0.498,0.44,25,50,100,1156
swing%,0.195,0.291,0.283,0.23,0.06,25,50,100,1156
chase%,0.091,0.258,0.337,0.314,0.11,25,50,100,1156
xwobacon,0.151,0.204,0.261,0.383,0.1,50,50,100,1179
la,0.174,0.304,0.275,0.247,0.24,50,50,100,1179
ev,0.174,0.278,0.288,0.26,0.02,50,50,100,1179
max_ev,0.394,0.257,0.203,0.147,0.02,50,50,100,1179
gb/fb,0.082,0.148,0.258,0.511,0.3,50,50,100,1179
whiff,0.301,0.285,0.247,0.167,0.14,50,50,100,1179
hh,0.217,0.237,0.26,0.286,0.12,50,50,100,1179
ld,0.035,0.045,0.083,0.837,0.13,50,50,100,1179
barrel,0.13,0.251,0.274,0.344,0.36,50,50,100,1179
weak,0.161,0.212,0.277,0.349,0.13,50,50,100,1179
hr,0.116,0.193,0.237,0.453,0.44,50,50,100,1179
swing%,0.27,0.261,0.261,0.208,0.06,50,50,100,1179
chase%,0.185,0.26,0.297,0.258,0.11,50,50,100,1179
xwobacon,0.199,0.19,0.245,0.366,0.1,75,50,100,1166
la,0.21,0.299,0.271,0.22,0.24,75,50,100,1166
ev,0.25,0.25,0.25,0.25,0.02,75,50,100,1166
max_ev,0.481,0.242,0.153,0.125,0.02,75,50,100,1166
gb/fb,0.168,0.138,0.21,0.484,0.29,75,50,100,1166
whiff,0.388,0.244,0.208,0.159,0.14,75,50,100,1166
hh,0.289,0.208,0.251,0.252,0.12,75,50,100,1166
ld,0.048,0.052,0.049,0.852,0.13,75,50,100,1166
barrel,0.2,0.227,0.256,0.317,0.36,75,50,100,1166
weak,0.208,0.228,0.244,0.32,0.13,75,50,100,1166
hr,0.183,0.191,0.202,0.423,0.44,75,50,100,1166
swing%,0.322,0.24,0.26,0.177,0.06,75,50,100,1166
chase%,0.267,0.192,0.276,0.264,0.11,75,50,100,1166
xwobacon,0.233,0.2,0.232,0.336,0.1,100,50,100,1126
la,0.299,0.279,0.235,0.186,0.23,100,50,100,1126
ev,0.293,0.232,0.265,0.21,0.02,100,50,100,1126
max_ev,0.507,0.245,0.139,0.108,0.02,100,50,100,1126
gb/fb,0.263,0.145,0.186,0.406,0.29,100,50,100,1126
whiff,0.458,0.175,0.216,0.152,0.14,100,50,100,1126
hh,0.324,0.186,0.272,0.218,0.12,100,50,100,1126
ld,0.058,0.035,0.044,0.863,0.13,100,50,100,1126
barrel,0.24,0.227,0.232,0.301,0.34,100,50,100,1126
weak,0.269,0.221,0.238,0.271,0.13,100,50,100,1126
hr,0.21,0.17,0.219,0.401,0.43,100,50,100,1126
swing%,0.388,0.201,0.232,0.178,0.06,100,50,100,1126
chase%,0.343,0.217,0.214,0.225,0.1,100,50,100,1126
xwobacon,0.325,0.172,0.215,0.288,0.1,150,50,100,952
la,0.386,0.219,0.233,0.162,0.22,150,50,100,952
ev,0.358,0.22,0.243,0.179,0.02,150,50,100,952
max_ev,0.563,0.224,0.129,0.084,0.01,150,50,100,952
gb/fb,0.312,0.132,0.168,0.388,0.29,150,50,100,952
whiff,0.52,0.193,0.169,0.118,0.13,150,50,100,952
hh,0.426,0.166,0.194,0.214,0.12,150,50,100,952
ld,0.098,0.026,0.054,0.821,0.14,150,50,100,952
barrel,0.339,0.191,0.209,0.262,0.35,150,50,100,952
weak,0.351,0.179,0.225,0.245,0.12,150,50,100,952
hr,0.29,0.156,0.203,0.352,0.45,150,50,100,952
swing%,0.465,0.177,0.227,0.132,0.05,150,50,100,952
chase%,0.405,0.189,0.245,0.161,0.11,150,50,100,952
xwobacon,0.354,0.138,0.234,0.274,0.1,200,50,100,923
la,0.469,0.202,0.176,0.153,0.23,200,50,100,923
ev,0.392,0.214,0.241,0.152,0.02,200,50,100,923
max_ev,0.579,0.222,0.136,0.063,0.01,200,50,100,923
gb/fb,0.386,0.145,0.144,0.324,0.3,200,50,100,923
whiff,0.581,0.142,0.181,0.096,0.13,200,50,100,923
hh,0.445,0.139,0.227,0.189,0.12,200,50,100,923
ld,0.108,0.075,0.088,0.73,0.13,200,50,100,923
barrel,0.388,0.15,0.222,0.24,0.34,200,50,100,923
