date,home,away,over,under,player_name,batterid,team,pitcher,hr,pa,stand,p_throws
2024-08-11,Dodgers,Pirates,0.125,0.923,Rowdy Tellez,642133,Pirates,607192,0,3,L,R
2024-08-11,Dodgers,Pirates,0.069,0.98,Ji Hwan Bae,678225,Pirates,607192,0,4,L,R
2024-08-11,Dodgers,Pirates,0.19,0.857,Oneil Cruz,665833,Pirates,607192,0,5,L,R
2024-08-11,Dodgers,Pirates,0.138,0.909,Joey Bart,663698,Pirates,607192,0,4,R,R
2024-08-11,Dodgers,Pirates,0.087,0.962,Ke'Bryan Hayes,663647,Pirates,607192,0,4,R,R
2024-08-11,Dodgers,Pirates,0.133,0.917,Bryan Reynolds,668804,Pirates,607192,0,5,R,R
2024-08-11,Dodgers,Pirates,0.25,0.789,Teoscar Hernandez,606192,Dodgers,663559,0,6,R,L
2024-08-12,White Sox,Yankees,0.083,0.962,Dominic Fletcher,666150,White Sox,661563,0,5,L,R
2024-08-12,White Sox,Yankees,0.129,0.917,Gavin Sheets,657757,White Sox,661563,0,5,L,R
2024-08-12,White Sox,Yankees,0.105,0.941,Lenyn Sosa,672820,White Sox,661563,0,5,R,R
2024-08-12,White Sox,Yankees,0.148,0.9,Andrew Vaughn,683734,White Sox,661563,0,5,R,R
2024-08-12,White Sox,Yankees,0.129,0.917,Alex Verdugo,657077,Yankees,681066,0,5,L,L
2024-08-12,White Sox,Yankees,0.1,0.941,Corey Julks,667452,White Sox,661563,0,4,R,R
2024-08-12,White Sox,Yankees,0.108,0.941,Korey Lee,686676,White Sox,661563,1,5,R,R
2024-08-12,White Sox,Yankees,0.114,0.933,Andrew Benintendi,643217,White Sox,661563,0,5,L,R
2024-08-12,White Sox,Yankees,0.333,0.714,Aaron Judge,592450,Yankees,681066,0,5,R,L
2024-08-12,White Sox,Yankees,0.095,0.952,DJ LeMahieu,518934,Yankees,681066,0,5,R,L
2024-08-12,White Sox,Yankees,0.303,0.733,Giancarlo Stanton,519317,Yankees,681066,0,5,R,L
2024-08-12,White Sox,Yankees,0.167,0.875,Gleyber Torres,650402,Yankees,681066,0,5,R,L
2024-08-12,White Sox,Yankees,0.108,0.933,Anthony Volpe,683011,Yankees,681066,0,5,R,L
2024-08-12,White Sox,Yankees,0.182,0.867,Austin Wells,669224,Yankees,681066,0,5,L,L
2024-08-12,White Sox,Yankees,0.25,0.789,Juan Soto,665742,Yankees,681066,0,5,L,L
2024-08-12,White Sox,Yankees,0.065,0.98,Nicky Lopez,670032,White Sox,661563,0,5,L,R
2024-08-12,Rays,Astros,0.129,0.917,Jose Altuve,514888,Astros,671737,0,5,R,R
2024-08-12,Rays,Astros,0.25,0.8,Yordan Alvarez,670541,Astros,671737,0,5,L,R
2024-08-12,Rays,Astros,0.138,0.909,Alex Bregman,608324,Astros,671737,1,5,R,R
2024-08-12,Rays,Astros,0.138,0.909,Yainer Diaz,673237,Astros,671737,1,4,R,R
2024-08-12,Rays,Astros,0.111,0.933,Chas McCormick,676801,Astros,671737,0,4,R,R
2024-08-12,Rays,Astros,0.125,0.923,Jake Meyers,676694,Astros,671737,0,4,R,R
2024-08-12,Rays,Astros,0.114,0.933,Jeremy Pena,665161,Astros,671737,0,4,R,R
2024-08-12,Rays,Astros,0.091,0.952,Jose Siri,642350,Rays,664285,0,3,R,L
2024-08-12,Rays,Astros,0.103,0.941,Jonny DeLuca,676356,Rays,664285,0,4,R,L
2024-08-12,Rays,Astros,0.114,0.933,Alex Jackson,656577,Rays,664285,0,3,R,L
2024-08-12,Rays,Astros,0.095,0.952,Jose Caballero,676609,Rays,664285,0,4,R,L
2024-08-12,Rays,Astros,0.087,0.962,Yandy Diaz,650490,Rays,664285,0,3,R,L
2024-08-12,Rays,Astros,0.087,0.962,Curtis Mead,678554,Rays,664285,0,3,R,L
2024-08-12,Rays,Astros,0.074,0.968,Taylor Walls,670764,Rays,664285,0,3,R,L
2024-08-12,Giants,Braves,0.091,0.952,Orlando Arcia,606115,Braves,605483,0,4,R,L
2024-08-12,Giants,Braves,0.138,0.909,Adam Duvall,594807,Braves,605483,0,4,R,L
2024-08-12,Giants,Braves,0.129,0.917,Matt Olson,621566,Braves,605483,0,4,L,L
2024-08-12,Giants,Braves,0.154,0.889,Marcell Ozuna,542303,Braves,605483,0,4,R,L
2024-08-12,Giants,Braves,0.138,0.909,Austin Riley,663586,Braves,605483,0,4,R,L
2024-08-12,Giants,Braves,0.148,0.9,Jorge Soler,624585,Braves,605483,0,5,R,L
2024-08-12,Giants,Braves,0.091,0.962,Ramon Laureano,657656,Braves,605483,0,2,R,L
2024-08-12,Giants,Braves,0.114,0.933,Sean Murphy,669221,Braves,605483,0,4,R,L
2024-08-12,Giants,Braves,0.08,0.962,Patrick Bailey,672275,Giants,519242,0,4,R,L
2024-08-12,Giants,Braves,0.118,0.923,Tyler Fitzgerald,666149,Giants,519242,0,4,R,L
2024-08-12,Giants,Braves,0.091,0.952,Marco Luciano,682617,Giants,519242,0,4,R,L
2024-08-12,Giants,Braves,0.125,0.917,Heliot Ramos,671218,Giants,519242,0,4,R,L
2024-08-12,Giants,Braves,0.087,0.962,Casey Schmitt,669477,Giants,519242,0,2,R,L
2024-08-12,Giants,Braves,0.091,0.952,Mike Yastrzemski,573262,Giants,519242,0,4,L,L
2024-08-12,Giants,Braves,0.167,0.875,Matt Chapman,656305,Giants,519242,0,4,R,L
2024-08-12,Guardians,Cubs,0.133,0.917,Dansby Swanson,621020,Cubs,594902,0,5,R,R
2024-08-12,Guardians,Cubs,0.087,0.962,Miguel Amaya,665804,Cubs,594902,0,3,R,R
2024-08-12,Guardians,Cubs,0.114,0.933,Pete Crow-Armstrong,691718,Cubs,594902,1,5,L,R
2024-08-12,Guardians,Cubs,0.174,0.867,Ian Happ,664023,Cubs,594902,1,5,L,R
2024-08-12,Guardians,Cubs,0.067,0.98,Nico Hoerner,663538,Cubs,594902,0,5,R,R
2024-08-12,Guardians,Cubs,0.182,0.867,Seiya Suzuki,673548,Cubs,594902,0,5,R,R
2024-08-12,Guardians,Cubs,0.091,0.952,Tyler Freeman,671289,Guardians,684007,0,3,R,L
2024-08-12,Guardians,Cubs,0.167,0.875,David Fry,681807,Guardians,684007,0,3,R,L
2024-08-12,Guardians,Cubs,0.065,0.98,Andres Gimenez,665926,Guardians,684007,0,4,L,L
2024-08-12,Guardians,Cubs,0.095,0.952,Austin Hedges,595978,Guardians,684007,0,3,R,L
2024-08-12,Guardians,Cubs,0.08,0.962,Steven Kwan,680757,Guardians,684007,1,4,L,L
2024-08-12,Guardians,Cubs,0.174,0.867,Josh Naylor,647304,Guardians,684007,0,4,L,L
2024-08-12,Guardians,Cubs,0.2,0.846,Jhonkensy Noel,678877,Guardians,684007,1,4,R,L
2024-08-12,Guardians,Cubs,0.2,0.846,Jose Ramirez,608070,Guardians,684007,0,4,L,L
2024-08-12,Guardians,Cubs,0.154,0.889,Cody Bellinger,641355,Cubs,594902,0,5,L,R
2024-08-12,Guardians,Cubs,0.148,0.9,Michael Busch,683737,Cubs,594902,0,3,L,R
2024-08-12,Diamondbacks,Rockies,0.148,0.889,Corbin Carroll,682998,Diamondbacks,687134,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.154,0.889,Adrian Del Castillo,680728,Diamondbacks,687134,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.182,0.867,Ketel Marte,606466,Diamondbacks,687134,0,1,L,R
2024-08-12,Diamondbacks,Rockies,0.083,0.962,Jake McCarthy,664983,Diamondbacks,687134,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.074,0.968,Geraldo Perdomo,672695,Diamondbacks,687134,0,3,L,R
2024-08-12,Diamondbacks,Rockies,0.108,0.933,Alek Thomas,677950,Diamondbacks,687134,0,3,L,R
2024-08-12,Diamondbacks,Rockies,0.108,0.941,Charlie Blackmon,453568,Rockies,694297,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.095,0.952,Elias Diaz,553869,Rockies,694297,0,4,R,R
2024-08-12,Diamondbacks,Rockies,0.133,0.909,Brenton Doyle,686668,Rockies,694297,0,4,R,R
2024-08-12,Diamondbacks,Rockies,0.148,0.889,Ryan McMahon,641857,Rockies,694297,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.111,0.933,Brendan Rodgers,663898,Rockies,694297,1,4,R,R
2024-08-12,Diamondbacks,Rockies,0.167,0.875,Michael Toglia,669911,Rockies,694297,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.138,0.909,Ezequiel Tovar,678662,Rockies,694297,0,4,R,R
2024-08-12,Diamondbacks,Rockies,0.105,0.941,Jake Cave,595909,Rockies,694297,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.211,0.833,Joc Pederson,592626,Diamondbacks,687134,0,4,L,R
2024-08-12,Diamondbacks,Rockies,0.154,0.889,Eugenio Suarez,553993,Diamondbacks,687134,0,3,R,R
2024-08-12,Red Sox,Rangers,0.244,0.8,Rafael Devers,646240,Red Sox,641816,0,5,L,R
2024-08-12,Red Sox,Rangers,0.125,0.917,David Hamilton,666152,Red Sox,641816,0,5,L,R
2024-08-12,Red Sox,Rangers,0.121,0.923,Ceddanne Rafaela,678882,Red Sox,641816,0,5,R,R
2024-08-12,Red Sox,Rangers,0.114,0.933,Rob Refsnyder,608701,Red Sox,641816,0,6,R,R
2024-08-12,Red Sox,Rangers,0.1,0.941,Nick Sogard,686765,Red Sox,641816,0,5,L,R
2024-08-12,Red Sox,Rangers,0.125,0.923,Connor Wong,657136,Red Sox,641816,0,5,R,R
2024-08-12,Red Sox,Rangers,0.174,0.867,Wilyer Abreu,677800,Red Sox,641816,0,2,L,R
2024-08-12,Red Sox,Rangers,0.133,0.909,Dominic Smith,642086,Red Sox,641816,0,2,L,R
2024-08-12,Red Sox,Rangers,0.19,0.857,Adolis Garcia,666969,Rangers,678394,0,5,R,R
2024-08-12,Red Sox,Rangers,0.129,0.917,Jonah Heim,641680,Rangers,678394,0,4,L,R
2024-08-12,Red Sox,Rangers,0.148,0.9,Josh Jung,673962,Rangers,678394,0,4,R,R
2024-08-12,Red Sox,Rangers,0.235,0.818,Corey Seager,608369,Rangers,678394,1,5,L,R
2024-08-12,Red Sox,Rangers,0.148,0.9,Marcus Semien,543760,Rangers,678394,0,5,R,R
2024-08-12,Red Sox,Rangers,0.111,0.933,Leody Taveras,665750,Rangers,678394,0,4,L,R
2024-08-12,Red Sox,Rangers,0.129,0.917,Masataka Yoshida,807799,Red Sox,641816,0,6,L,R
2024-08-12,Red Sox,Rangers,0.114,0.933,Josh Smith,669701,Rangers,678394,0,5,L,R
2024-08-12,Red Sox,Rangers,0.138,0.909,Wyatt Langford,694671,Rangers,678394,0,4,R,R
2024-08-12,Angels,Blue Jays,0.231,0.818,Daulton Varsho,662139,Blue Jays,669721,0,5,L,R
2024-08-12,Angels,Blue Jays,0.129,0.917,Ernie Clement,676391,Blue Jays,669721,0,6,R,R
2024-08-12,Angels,Blue Jays,0.174,0.875,Brandon Drury,592273,Angels,670102,0,3,R,R
2024-08-12,Angels,Blue Jays,0.2,0.846,Jo Adell,666176,Angels,670102,1,3,R,R
2024-08-12,Angels,Blue Jays,0.217,0.833,Zach Neto,687263,Angels,670102,0,4,R,R
2024-08-12,Angels,Blue Jays,0.148,0.9,Anthony Rendon,543685,Angels,670102,0,3,R,R
2024-08-12,Angels,Blue Jays,0.19,0.857,Taylor Ward,621493,Angels,670102,0,3,R,R
2024-08-12,Angels,Blue Jays,0.19,0.857,Mickey Moniak,666160,Angels,670102,1,2,L,R
2024-08-12,Angels,Blue Jays,0.231,0.818,Logan O'Hoppe,681351,Angels,670102,0,2,R,R
2024-08-12,Angels,Blue Jays,0.154,0.889,Willie Calhoun,641432,Angels,670102,0,3,L,R
2024-08-12,Angels,Blue Jays,0.211,0.846,Vladimir Guerrero,665489,Blue Jays,669721,0,5,R,R
2024-08-12,Angels,Blue Jays,0.167,0.875,Spencer Horwitz,687462,Blue Jays,669721,0,5,L,R
2024-08-12,Angels,Blue Jays,0.108,0.933,Leo Jimenez,677870,Blue Jays,669721,1,4,R,R
2024-08-12,Angels,Blue Jays,0.138,0.909,Alejandro Kirk,672386,Blue Jays,669721,0,4,R,R
2024-08-12,Angels,Blue Jays,0.125,0.923,Nolan Schanuel,694384,Angels,670102,0,4,L,R
2024-08-12,Reds,Cardinals,0.27,0.778,Willson Contreras,575929,Cardinals,671096,0,4,R,L
2024-08-12,Reds,Cardinals,0.154,0.889,Will Benson,666181,Reds,543243,0,3,L,R
2024-08-12,Reds,Cardinals,0.174,0.867,Elly De La Cruz,682829,Reds,543243,1,4,R,R
2024-08-12,Reds,Cardinals,0.118,0.923,Jake Fraley,641584,Reds,543243,0,3,L,R
2024-08-12,Reds,Cardinals,0.118,0.923,TJ Friedl,670770,Reds,543243,0,4,L,R
2024-08-12,Reds,Cardinals,0.148,0.9,Tyler Stephenson,663886,Reds,543243,0,4,R,R
2024-08-12,Reds,Cardinals,0.167,0.875,Jeimer Candelario,600869,Reds,543243,0,4,R,R
2024-08-12,Reds,Cardinals,0.154,0.889,Spencer Steer,668715,Reds,543243,1,4,R,R
2024-08-12,Reds,Cardinals,0.238,0.8,Nolan Arenado,571448,Cardinals,671096,0,4,R,L
2024-08-12,Reds,Cardinals,0.108,0.933,Brendan Donovan,680977,Cardinals,671096,0,4,L,L
2024-08-12,Reds,Cardinals,0.263,0.778,Paul Goldschmidt,502671,Cardinals,671096,0,4,R,L
2024-08-12,Reds,Cardinals,0.125,0.923,Noelvi Marte,682622,Reds,543243,0,3,R,R
2024-08-12,Reds,Cardinals,0.118,0.923,Pedro Pages,686780,Cardinals,671096,0,3,R,L
2024-08-12,Reds,Cardinals,0.2,0.846,Jordan Walker,691023,Cardinals,671096,0,4,R,L
2024-08-12,Reds,Cardinals,0.167,0.875,Masyn Winn,691026,Cardinals,671096,0,4,R,L
2024-08-12,Reds,Cardinals,0.083,0.962,Victor Scott II,687363,Cardinals,671096,0,3,L,L
2024-08-12,Brewers,Dodgers,0.182,0.867,William Contreras,661388,Brewers,477132,1,4,R,L
2024-08-12,Brewers,Dodgers,0.121,0.923,Enrique Hernandez,571771,Dodgers,642547,0,4,R,R
2024-08-12,Brewers,Dodgers,0.16,0.882,Mookie Betts,605141,Dodgers,642547,1,4,R,R
2024-08-12,Brewers,Dodgers,0.174,0.875,Freddie Freeman,518692,Dodgers,642547,0,4,L,R
2024-08-12,Brewers,Dodgers,0.286,0.778,Shohei Ohtani,660271,Dodgers,642547,1,4,L,R
2024-08-12,Brewers,Dodgers,0.108,0.933,Gavin Lux,666158,Dodgers,642547,0,4,L,R
2024-08-12,Brewers,Dodgers,0.074,0.968,Miguel Rojas,500743,Dodgers,642547,0,4,R,R
2024-08-12,Brewers,Dodgers,0.143,0.9,Will Smith,669257,Dodgers,642547,0,4,R,R
2024-08-12,Brewers,Dodgers,0.19,0.857,Willy Adames,642715,Brewers,477132,0,4,R,L
2024-08-12,Brewers,Dodgers,0.143,0.9,Jackson Chourio,694192,Brewers,477132,0,4,R,L
2024-08-12,Brewers,Dodgers,0.071,0.968,Sal Frelick,686217,Brewers,477132,0,4,L,L
2024-08-12,Brewers,Dodgers,0.1,0.941,Garrett Mitchell,669003,Brewers,477132,0,3,L,L
2024-08-12,Brewers,Dodgers,0.222,0.818,Gary Sanchez,596142,Brewers,477132,0,4,R,L
2024-08-12,Brewers,Dodgers,0.08,0.968,Brice Turang,668930,Brewers,477132,0,4,L,L
2024-08-12,Brewers,Dodgers,0.222,0.818,Rhys Hoskins,656555,Brewers,477132,0,4,R,L
2024-08-12,Brewers,Dodgers,0.167,0.875,Teoscar Hernandez,606192,Dodgers,642547,0,4,R,R
2024-08-12,Brewers,Dodgers,0.105,0.941,Joey Ortiz,687401,Brewers,477132,0,3,R,L
2024-08-12,Twins,Royals,0.103,0.941,Willi Castro,650489,Twins,663903,1,5,L,R
2024-08-12,Twins,Royals,0.077,0.968,Maikel Garcia,672580,Royals,641154,0,4,R,R
2024-08-12,Twins,Royals,0.074,0.968,Kyle Isbel,664728,Royals,641154,0,4,L,R
2024-08-12,Twins,Royals,0.138,0.909,Michael Massey,686681,Royals,641154,0,5,L,R
2024-08-12,Twins,Royals,0.16,0.882,MJ Melendez,669004,Royals,641154,0,4,L,R
2024-08-12,Twins,Royals,0.143,0.9,Vinnie Pasquantino,686469,Royals,641154,0,4,L,R
2024-08-12,Twins,Royals,0.174,0.867,Salvador Perez,521692,Royals,641154,0,4,R,R
2024-08-12,Twins,Royals,0.174,0.875,Bobby Witt,677951,Royals,641154,1,4,R,R
2024-08-12,Twins,Royals,0.211,0.833,Byron Buxton,621439,Twins,663903,0,3,R,R
2024-08-12,Twins,Royals,0.125,0.917,Ryan Jeffers,680777,Twins,663903,0,4,R,R
2024-08-12,Twins,Royals,0.148,0.9,Max Kepler,596146,Twins,663903,0,4,L,R
2024-08-12,Twins,Royals,0.143,0.9,Trevor Larnach,663616,Twins,663903,0,4,L,R
2024-08-12,Twins,Royals,0.2,0.846,Royce Lewis,668904,Twins,663903,1,4,R,R
2024-08-12,Twins,Royals,0.074,0.968,Austin Martin,668885,Twins,663903,0,4,R,R
2024-08-12,Twins,Royals,0.143,0.9,Hunter Renfroe,592669,Royals,641154,0,4,R,R
2024-08-12,Twins,Royals,0.19,0.857,Matt Wallner,670242,Twins,663903,0,4,L,R
2024-08-12,Twins,Royals,0.065,0.98,Adam Frazier,624428,Royals,641154,0,4,L,R
2024-08-12,Twins,Royals,0.133,0.917,Carlos Santana,467793,Twins,663903,0,4,L,R
2024-08-12,Padres,Pirates,0.103,0.941,Xander Bogaerts,593428,Padres,663765,0,3,R,R
2024-08-12,Padres,Pirates,0.1,0.952,Donovan Solano,456781,Padres,663765,0,3,R,R
2024-08-12,Padres,Pirates,0.08,0.968,Luis Arraez,650333,Padres,663765,0,4,L,R
2024-08-12,Padres,Pirates,0.154,0.889,Andrew McCutchen,457705,Pirates,605397,0,5,R,R
2024-08-12,Padres,Pirates,0.114,0.933,Rowdy Tellez,642133,Pirates,605397,0,3,L,R
2024-08-12,Padres,Pirates,0.143,0.909,Kyle Higashioka,543309,Padres,663765,0,3,R,R
2024-08-12,Padres,Pirates,0.182,0.867,Oneil Cruz,665833,Pirates,605397,0,4,L,R
2024-08-12,Padres,Pirates,0.154,0.889,Joey Bart,663698,Pirates,605397,0,4,R,R
2024-08-12,Padres,Pirates,0.095,0.952,Ke'Bryan Hayes,663647,Pirates,605397,0,4,R,R
2024-08-12,Padres,Pirates,0.138,0.909,Jake Cronenworth,630105,Padres,663765,0,3,L,R
2024-08-12,Padres,Pirates,0.1,0.941,Ha-Seong Kim,673490,Padres,663765,0,3,R,R
2024-08-12,Padres,Pirates,0.154,0.889,Bryan Reynolds,668804,Pirates,605397,0,5,R,R
2024-08-12,Padres,Pirates,0.129,0.917,Jackson Merrill,701538,Padres,663765,0,3,L,R
2024-08-12,Padres,Pirates,0.133,0.909,Jurickson Profar,595777,Padres,663765,0,3,L,R
2024-08-12,Padres,Pirates,0.103,0.941,David Peralta,444482,Padres,663765,0,2,L,R
2024-08-13,Orioles,Nationals,0.167,0.875,Colton Cowser,681297,Orioles,663623,0,5,L,R
2024-08-13,Orioles,Nationals,0.167,0.882,Gunnar Henderson,683002,Orioles,663623,0,5,L,R
2024-08-13,Orioles,Nationals,0.111,0.933,Ryan Mountcastle,663624,Orioles,663623,0,4,R,R
2024-08-13,Orioles,Nationals,0.121,0.923,Cedric Mullins,656775,Orioles,663623,0,4,L,R
2024-08-13,Orioles,Nationals,0.125,0.917,Adley Rutschman,668939,Orioles,663623,0,4,L,R
2024-08-13,Orioles,Nationals,0.2,0.846,Anthony Santander,623993,Orioles,663623,1,5,L,R
2024-08-13,Orioles,Nationals,0.083,0.962,Ramon Urias,602104,Orioles,663623,0,4,R,R
2024-08-13,Orioles,Nationals,0.095,0.952,Ildemaro Vargas,545121,Nationals,669432,0,4,R,L
2024-08-13,Orioles,Nationals,0.108,0.933,Alex Call,669743,Nationals,669432,0,5,R,L
2024-08-13,Orioles,Nationals,0.143,0.9,Ryan O'Hearn,656811,Orioles,663623,0,3,L,R
2024-08-13,Orioles,Nationals,0.103,0.941,CJ Abrams,682928,Nationals,669432,0,5,L,L
2024-08-13,Orioles,Nationals,0.095,0.952,James Wood,695578,Nationals,669432,0,5,L,L
2024-08-13,Orioles,Nationals,0.133,0.909,Juan Yepez,660766,Nationals,669432,0,5,R,L
2024-08-13,Orioles,Nationals,0.071,0.968,Luis Garcia,671277,Nationals,669432,0,4,L,L
2024-08-13,Orioles,Nationals,0.091,0.952,Keibert Ruiz,660688,Nationals,669432,0,5,R,L
2024-08-13,Orioles,Nationals,0.057,0.99,Jacob Young,696285,Nationals,669432,0,4,R,L
2024-08-13,Orioles,Nationals,0.121,0.923,Jackson Holliday,702616,Orioles,663623,0,4,L,R
2024-08-13,White Sox,Yankees,0.227,0.818,Luis Robert,673357,White Sox,641482,0,4,R,L
2024-08-13,White Sox,Yankees,0.125,0.923,Gavin Sheets,657757,White Sox,641482,0,4,L,L
2024-08-13,White Sox,Yankees,0.148,0.9,Lenyn Sosa,672820,White Sox,641482,0,4,R,L
2024-08-13,White Sox,Yankees,0.2,0.846,Andrew Vaughn,683734,White Sox,641482,0,4,R,L
2024-08-13,White Sox,Yankees,0.143,0.9,Alex Verdugo,657077,Yankees,686563,0,5,L,R
2024-08-13,White Sox,Yankees,0.111,0.933,Corey Julks,667452,White Sox,641482,0,3,R,L
2024-08-13,White Sox,Yankees,0.121,0.923,Korey Lee,686676,White Sox,641482,0,4,R,L
2024-08-13,White Sox,Yankees,0.118,0.923,Andrew Benintendi,643217,White Sox,641482,0,4,L,L
2024-08-13,White Sox,Yankees,0.105,0.941,Oswaldo Cabrera,665828,Yankees,686563,0,4,L,R
2024-08-13,White Sox,Yankees,0.323,0.714,Aaron Judge,592450,Yankees,686563,0,5,R,R
2024-08-13,White Sox,Yankees,0.19,0.857,Ben Rice,700250,Yankees,686563,0,3,L,R
2024-08-13,White Sox,Yankees,0.286,0.75,Giancarlo Stanton,519317,Yankees,686563,0,4,R,R
2024-08-13,White Sox,Yankees,0.121,0.923,Gleyber Torres,650402,Yankees,686563,0,4,R,R
2024-08-13,White Sox,Yankees,0.103,0.941,Anthony Volpe,683011,Yankees,686563,0,4,R,R
2024-08-13,White Sox,Yankees,0.19,0.867,Austin Wells,669224,Yankees,686563,0,5,L,R
2024-08-13,White Sox,Yankees,0.25,0.789,Juan Soto,665742,Yankees,686563,1,5,L,R
2024-08-13,Rays,Astros,0.133,0.909,Jose Altuve,514888,Astros,669358,0,5,R,R
2024-08-13,Rays,Astros,0.278,0.778,Yordan Alvarez,670541,Astros,669358,0,4,L,R
2024-08-13,Rays,Astros,0.143,0.9,Alex Bregman,608324,Astros,669358,1,5,R,R
2024-08-13,Rays,Astros,0.133,0.917,Yainer Diaz,673237,Astros,669358,0,4,R,R
2024-08-13,Rays,Astros,0.08,0.962,Mauricio Dubon,643289,Astros,669358,0,4,R,R
2024-08-13,Rays,Astros,0.108,0.933,Chas McCormick,676801,Astros,669358,0,4,R,R
2024-08-13,Rays,Astros,0.125,0.923,Jake Meyers,676694,Astros,669358,0,4,R,R
2024-08-13,Rays,Astros,0.1,0.941,Jeremy Pena,665161,Astros,669358,1,4,R,R
2024-08-13,Rays,Astros,0.108,0.933,Jonny DeLuca,676356,Rays,579328,0,3,R,L
2024-08-13,Rays,Astros,0.133,0.909,Victor Caratini,605170,Astros,669358,0,4,L,R
2024-08-13,Rays,Astros,0.108,0.933,Alex Jackson,656577,Rays,579328,0,3,R,L
2024-08-13,Rays,Astros,0.105,0.941,Jose Caballero,676609,Rays,579328,0,4,R,L
2024-08-13,Rays,Astros,0.129,0.917,Junior Caminero,691406,Rays,579328,0,4,R,L
2024-08-13,Rays,Astros,0.154,0.889,Yandy Diaz,650490,Rays,579328,0,4,R,L
2024-08-13,Rays,Astros,0.154,0.889,Brandon Lowe,664040,Rays,579328,0,4,L,L
2024-08-13,Rays,Astros,0.103,0.941,Josh Lowe,666139,Rays,579328,0,4,L,L
2024-08-13,Giants,Braves,0.1,0.941,Orlando Arcia,606115,Braves,690986,0,5,R,L
2024-08-13,Giants,Braves,0.121,0.923,Travis d'Arnaud,518595,Braves,690986,1,5,R,L
2024-08-13,Giants,Braves,0.133,0.917,Matt Olson,621566,Braves,690986,0,5,L,L
2024-08-13,Giants,Braves,0.19,0.857,Marcell Ozuna,542303,Braves,690986,0,5,R,L
2024-08-13,Giants,Braves,0.174,0.875,Austin Riley,663586,Braves,690986,0,5,R,L
2024-08-13,Giants,Braves,0.19,0.867,Jorge Soler,624585,Braves,690986,0,5,R,L
2024-08-13,Giants,Braves,0.1,0.952,Ramon Laureano,657656,Braves,690986,1,5,R,L
2024-08-13,Giants,Braves,0.074,0.968,Patrick Bailey,672275,Giants,450203,0,5,R,R
2024-08-13,Giants,Braves,0.133,0.917,Tyler Fitzgerald,666149,Giants,450203,1,5,R,R
2024-08-13,Giants,Braves,0.114,0.933,Heliot Ramos,671218,Giants,450203,0,5,R,R
2024-08-13,Giants,Braves,0.125,0.917,Mike Yastrzemski,573262,Giants,450203,0,4,L,R
2024-08-13,Giants,Braves,0.182,0.867,Matt Chapman,656305,Giants,450203,0,4,R,R
2024-08-13,Giants,Braves,0.061,0.98,Brett Wisely,689172,Giants,450203,0,3,L,R
2024-08-13,Giants,Braves,0.077,0.968,Eli White,642201,Braves,690986,0,4,R,L
2024-08-13,Giants,Braves,0.095,0.952,Michael Conforto,624424,Giants,450203,0,4,L,R
2024-08-13,Guardians,Cubs,0.129,0.917,Dansby Swanson,621020,Cubs,571510,0,4,R,L
2024-08-13,Guardians,Cubs,0.105,0.941,Pete Crow-Armstrong,691718,Cubs,571510,0,3,L,L
2024-08-13,Guardians,Cubs,0.148,0.9,Ian Happ,664023,Cubs,571510,0,4,L,L
2024-08-13,Guardians,Cubs,0.074,0.968,Nico Hoerner,663538,Cubs,571510,0,4,R,L
2024-08-13,Guardians,Cubs,0.148,0.889,Seiya Suzuki,673548,Cubs,571510,0,4,R,L
2024-08-13,Guardians,Cubs,0.114,0.933,Will Brennan,686823,Guardians,665871,0,4,L,R
2024-08-13,Guardians,Cubs,0.182,0.867,Patrick Wisdom,621550,Cubs,571510,0,2,R,L
2024-08-13,Guardians,Cubs,0.133,0.909,David Fry,681807,Guardians,665871,0,3,R,R
2024-08-13,Guardians,Cubs,0.095,0.952,Andres Gimenez,665926,Guardians,665871,0,3,L,R
2024-08-13,Guardians,Cubs,0.087,0.962,Steven Kwan,680757,Guardians,665871,0,4,L,R
2024-08-13,Guardians,Cubs,0.138,0.909,Bo Naylor,666310,Guardians,665871,0,3,L,R
2024-08-13,Guardians,Cubs,0.2,0.846,Josh Naylor,647304,Guardians,665871,0,4,L,R
2024-08-13,Guardians,Cubs,0.16,0.882,Jhonkensy Noel,678877,Guardians,665871,1,3,R,R
2024-08-13,Guardians,Cubs,0.182,0.867,Jose Ramirez,608070,Guardians,665871,0,4,L,R
2024-08-13,Guardians,Cubs,0.08,0.968,Brayan Rocchio,677587,Guardians,665871,0,3,L,R
2024-08-13,Guardians,Cubs,0.125,0.917,Cody Bellinger,641355,Cubs,571510,0,4,L,L
2024-08-13,Diamondbacks,Rockies,0.103,0.941,Corbin Carroll,682998,Diamondbacks,596295,0,4,L,L
2024-08-13,Diamondbacks,Rockies,0.077,0.968,Jose Herrera,645444,Diamondbacks,596295,0,3,R,L
2024-08-13,Diamondbacks,Rockies,0.091,0.952,Jake McCarthy,664983,Diamondbacks,596295,0,5,L,L
2024-08-13,Diamondbacks,Rockies,0.077,0.968,Geraldo Perdomo,672695,Diamondbacks,596295,0,5,L,L
